rainfall_mm,temperature_c,humidity_pct,wind_speed_kmh,river_level_m,cumulative_rain_7d,flood
12.94,25.97,49.1,34.4,2.23,22.22,0
35.21,28.92,45.52,44.74,10.51,20.29,0
25.51,37.71,54.38,46.38,7.27,18.9,0
21.22,34.97,46.0,55.19,5.09,15.94,0
0.86,34.51,81.51,25.61,0.55,14.88,0
0.1,27.5,41.74,17.6,-0.79,11.4,0
3.58,32.72,77.06,38.38,0.36,8.92,0
16.34,28.83,48.44,24.94,4.7,6.91,0
7.94,29.02,96.71,35.68,1.81,14.25,0
7.72,32.05,95.99,25.2,4.39,20.19,0
32.39,27.02,53.53,9.18,9.18,20.9,0
33.89,37.47,76.87,28.17,10.61,18.32,0
35.98,29.2,41.68,41.46,10.94,17.18,0
5.65,33.09,95.91,47.96,2.05,18.6,0
17.62,37.28,71.38,29.6,5.71,18.81,0
4.75,35.16,42.59,9.91,2.31,9.29,0
3.17,22.96,60.55,24.88,1.22,9.34,0
3.06,32.22,44.61,47.18,1.14,13.17,0
6.28,34.25,63.58,24.77,1.94,7.85,0
8.43,34.46,80.2,41.79,2.39,8.56,0
26.66,24.43,68.19,30.43,7.09,12.12,0
1.92,26.71,63.02,14.47,0.51,11.77,0
19.92,34.97,47.15,47.77,6.22,10.22,0
11.37,26.19,54.7,5.05,3.81,10.18,0
5.09,28.5,46.01,31.49,1.71,10.54,0
10.18,37.88,88.45,12.53,2.82,12.44,0
5.35,29.76,48.11,4.02,1.55,7.47,0
13.6,26.37,75.72,30.18,3.53,6.62,0
8.53,25.61,60.56,29.97,2.87,9.06,0
2.69,31.66,53.56,42.41,0.59,10.91,0
1.86,23.33,78.37,44.69,0.74,10.8,0
11.87,28.76,67.42,43.67,4.56,10.77,0
34.91,31.67,64.01,24.57,9.76,11.82,0
6.32,36.5,75.57,37.9,2.49,24.07,0
19.81,33.34,69.48,34.62,5.98,21.76,0
16.12,26.43,58.21,25.29,6.86,24.98,0
40.23,35.89,73.54,35.83,11.85,22.92,0
25.8,28.5,80.17,56.83,8.44,23.18,0
12.54,23.82,41.6,11.57,3.78,22.55,0
16.05,29.14,67.95,54.35,3.43,20.56,0
34.3,37.19,43.46,3.21,9.77,11.41,0
7.65,30.83,51.18,18.5,3.18,11.6,0
5.94,30.06,73.63,17.29,1.35,16.47,0
0.16,38.19,91.97,37.58,-2.17,13.46,0
26.28,22.84,92.97,7.87,7.85,15.04,0
24.22,23.57,44.2,52.94,6.17,11.03,0
1.65,21.92,65.15,49.71,0.63,14.82,0
12.9,31.86,74.98,39.12,5.42,18.39,0
9.35,30.83,48.82,27.5,3.58,19.93,0
1.9,37.71,85.93,55.98,2.11,13.81,0
59.11,31.22,84.65,49.84,17.17,15.62,1
3.63,27.98,94.2,29.96,0.94,14.51,0
1.04,30.01,40.51,42.11,-0.73,15.42,0
13.55,30.59,53.0,34.02,3.38,19.68,0
20.14,21.64,89.63,35.28,5.12,9.19,0
0.49,43.55,80.23,19.86,-1.16,8.52,0
16.13,32.6,93.66,27.73,6.2,8.96,0
11.4,31.05,43.43,4.69,1.33,12.56,0
1.63,33.08,75.82,21.44,1.86,8.9,0
2.84,33.55,74.14,41.75,2.1,15.99,0
12.59,29.3,42.14,57.19,4.28,15.08,0
5.27,26.84,70.81,57.78,0.47,21.7,0
41.79,33.0,76.57,33.34,10.95,22.88,0
25.62,31.93,51.48,36.4,7.14,31.26,0
61.63,25.95,56.4,11.14,19.11,28.04,0
4.51,37.1,78.42,41.72,1.36,31.43,0
52.46,31.47,68.1,4.24,14.69,23.57,0
8.46,33.65,91.48,17.08,3.69,14.48,0
6.4,36.96,60.54,40.1,3.61,14.78,0
0.77,30.11,56.0,18.62,0.01,11.14,0
0.81,31.58,99.09,2.99,0.35,8.46,0
17.67,34.05,94.67,49.91,3.79,9.37,0
9.19,26.38,41.74,18.62,2.34,7.94,0
3.85,30.27,86.24,3.79,1.67,10.1,0
14.28,30.63,46.62,4.49,4.64,12.05,0
4.37,25.22,41.65,15.11,0.8,10.05,0
12.93,41.59,56.42,10.68,3.6,15.0,0
6.68,22.96,56.16,46.46,1.56,16.58,0
26.02,23.51,89.16,19.3,7.53,16.66,0
25.78,36.57,82.64,48.28,8.16,11.27,0
9.73,33.57,98.9,10.43,0.95,15.96,0
6.48,24.87,82.69,29.57,1.87,13.12,0
6.75,33.04,65.1,41.28,2.38,9.82,0
24.58,37.34,81.94,39.12,6.8,9.05,0
5.97,29.85,99.97,36.07,1.31,8.45,0
3.52,42.99,82.61,55.49,0.61,11.07,0
1.33,21.38,85.7,13.71,-0.08,11.06,0
9.43,33.47,96.3,29.62,2.83,8.51,0
9.87,35.83,46.82,53.04,3.09,9.38,0
27.57,34.46,82.29,4.67,6.17,10.27,0
3.75,28.98,91.05,3.35,1.78,14.07,0
7.19,28.55,97.26,14.0,1.87,17.44,0
24.79,32.22,52.66,37.98,9.37,14.02,0
26.03,34.08,70.24,15.59,6.62,14.32,0
7.28,33.01,80.83,11.41,1.32,18.41,0
9.22,35.2,54.85,27.53,2.56,13.34,0
5.42,24.91,76.03,36.82,2.04,19.78,0
40.45,28.86,55.45,14.91,10.18,18.51,0
1.89,25.3,60.01,18.04,-0.26,18.9,0
40.71,28.07,66.49,36.81,12.81,16.52,0
17.27,35.08,71.75,56.74,4.23,15.53,0
11.38,30.54,66.96,40.48,4.78,15.45,0
0.5,43.03,69.59,46.97,-0.3,12.66,0
9.68,30.97,57.92,22.01,2.01,7.57,0
7.86,30.3,49.54,16.34,2.97,15.38,0
2.64,30.53,42.84,27.26,2.4,13.13,0
16.02,26.81,51.76,48.43,5.22,15.33,0
53.19,29.71,74.92,27.38,17.22,15.25,0
12.39,35.64,87.17,50.8,5.39,14.7,0
18.82,30.57,50.15,59.33,4.72,14.1,0
1.06,26.03,46.51,4.32,1.26,17.28,0
8.11,25.37,84.96,2.72,0.91,13.81,0
1.86,27.75,58.31,8.98,0.98,17.1,0
14.23,30.37,97.09,23.06,4.2,10.37,0
41.83,35.97,82.86,7.86,13.79,9.41,1
16.26,23.3,59.61,52.24,6.05,13.72,0
1.2,28.4,57.37,1.39,0.93,17.97,0
6.57,30.72,71.42,18.95,2.27,17.13,0
12.0,20.83,44.75,11.08,4.11,20.14,0
7.74,25.83,47.06,55.89,2.38,14.08,0
26.9,26.6,50.55,40.17,8.01,14.72,0
25.28,26.02,86.48,54.72,9.03,9.63,0
14.19,30.96,70.83,58.34,5.82,13.32,0
7.01,29.2,40.63,29.83,1.96,12.63,0
4.42,27.22,80.41,14.06,1.56,8.78,0
1.68,32.14,65.42,11.62,0.59,8.12,0
6.58,38.62,70.65,13.38,0.36,8.53,0
8.0,38.2,52.85,42.52,2.06,7.46,0
16.9,20.39,73.11,2.43,6.67,12.45,0
16.1,32.89,98.75,3.08,4.08,7.72,0
1.09,29.11,44.41,36.49,2.44,8.22,0
7.54,30.78,57.04,38.52,3.44,9.7,0
3.01,28.01,54.58,39.92,1.3,9.75,0
2.56,30.59,54.91,22.31,1.33,7.4,0
26.34,30.76,62.72,48.36,6.99,6.73,0
0.64,27.11,89.09,32.02,-0.07,6.89,0
8.15,25.52,94.77,6.33,3.89,12.54,0
2.76,27.76,52.13,47.83,0.21,11.64,0
31.72,31.17,72.58,57.18,10.58,9.87,0
12.21,32.99,78.21,3.6,2.29,10.35,0
3.95,34.27,71.31,23.48,-0.01,21.21,0
10.47,27.53,66.04,29.25,5.04,20.2,0
19.72,31.42,51.52,8.79,5.91,21.47,0
47.59,34.81,69.29,52.06,13.74,25.0,0
3.74,35.83,64.07,17.05,2.48,28.64,0
32.6,29.71,87.73,46.98,11.03,25.84,0
40.84,28.9,85.82,40.26,13.17,31.12,1
37.23,30.96,48.04,35.88,10.6,19.89,0
15.13,24.25,45.31,11.53,4.25,23.66,0
14.91,29.03,94.49,13.24,4.78,22.58,0
7.74,33.72,72.13,2.84,3.02,19.27,0
20.94,33.21,91.47,14.44,5.77,14.78,0
11.37,28.65,43.49,20.73,3.58,13.49,0
16.97,31.09,71.59,49.99,5.36,14.68,0
8.39,25.88,72.37,21.98,3.8,20.19,0
19.72,33.52,91.64,45.28,6.67,15.89,0
26.1,29.61,45.86,26.37,6.32,15.68,0
2.38,28.62,54.43,47.09,0.5,16.15,0
26.84,28.19,64.39,58.58,7.12,18.07,0
11.66,29.69,91.95,14.39,4.07,16.18,0
27.93,27.76,96.33,51.74,9.3,17.31,0
8.47,33.29,99.56,37.31,2.64,18.39,0
7.15,28.02,97.55,49.04,1.88,21.3,0
36.99,37.96,40.36,39.1,11.17,16.34,0
4.34,37.33,42.86,25.44,1.51,15.17,0
27.89,25.54,48.86,13.68,7.73,13.37,0
9.93,30.35,60.93,4.2,1.76,16.06,0
10.83,26.75,89.8,32.13,1.2,9.89,0
5.53,28.37,93.56,59.42,2.93,9.44,0
12.77,40.01,51.21,44.28,4.33,4.27,0
5.9,28.46,77.18,19.64,2.13,5.98,0
0.6,31.8,95.04,49.63,1.45,13.31,0
4.76,32.71,67.82,46.14,0.17,22.61,0
0.1,25.0,46.21,16.9,-1.71,19.08,0
57.49,25.72,67.47,0.86,17.63,19.19,0
50.61,23.97,62.55,7.09,15.48,18.2,0
7.54,25.57,74.66,52.64,0.53,20.18,0
19.55,15.75,66.32,50.19,6.22,23.52,0
6.37,32.72,41.04,17.71,1.51,27.94,0
16.68,40.27,99.64,17.11,4.2,18.63,0
24.55,30.74,72.61,47.57,7.03,19.08,0
43.99,22.92,68.42,56.26,10.76,16.2,0
7.67,26.79,97.28,46.75,1.71,25.44,0
22.94,27.71,49.35,36.33,6.18,23.61,0
4.64,24.91,51.35,14.56,1.95,25.93,0
69.58,34.3,88.48,31.54,20.72,19.26,1
0.39,34.05,55.65,14.01,0.76,17.83,0
13.88,24.22,87.95,48.48,1.61,22.34,0
16.16,33.63,56.29,23.22,4.01,20.76,0
17.47,37.63,41.99,50.02,5.8,12.34,0
1.92,39.51,71.02,22.9,0.27,18.18,0
41.84,44.33,51.8,49.45,13.4,14.94,0
3.0,25.49,85.47,20.0,-0.91,11.65,0
14.62,44.12,78.47,26.41,5.12,9.33,0
3.78,28.23,95.42,36.93,0.49,10.74,0
5.51,27.04,86.98,4.22,0.92,5.26,0
11.86,31.64,50.85,56.89,4.55,7.06,0
8.1,27.09,88.01,34.42,3.59,6.5,0
2.62,32.0,78.5,30.47,1.82,8.31,0
2.81,23.4,80.14,50.36,2.88,12.63,0
8.12,28.81,89.94,51.95,3.7,9.11,0
21.24,36.43,74.43,31.34,5.58,11.71,0
34.24,29.71,67.96,55.64,10.41,13.53,0
1.32,30.71,78.2,3.88,0.04,10.28,0
7.49,32.38,57.88,6.79,4.28,11.4,0
1.58,35.85,50.96,35.81,1.58,10.88,0
0.25,21.72,77.0,21.24,-0.11,8.44,0
16.26,32.92,54.03,27.85,5.76,4.79,0
13.84,28.66,44.79,19.68,2.92,8.47,0
2.67,30.83,40.03,24.28,1.05,10.04,0
3.99,35.3,76.5,49.36,0.26,17.1,0
0.36,24.03,61.73,35.61,-1.58,17.46,0
27.02,24.94,85.14,59.84,8.89,11.25,0
55.15,20.32,62.51,47.21,17.45,18.63,0
2.18,27.25,69.16,16.42,1.11,23.47,0
3.95,36.65,64.43,15.86,1.0,21.85,0
30.42,29.4,79.03,20.15,7.86,20.89,0
39.15,23.3,61.37,50.6,10.58,12.74,0
8.16,27.57,97.83,1.64,1.48,13.34,0
0.78,22.56,96.17,13.81,0.0,15.93,0
0.6,24.37,90.88,54.3,1.26,8.77,0
12.8,31.94,95.22,38.39,4.9,6.74,0
7.49,24.13,66.95,13.61,0.6,4.79,0
0.44,35.56,72.19,13.15,-0.56,7.03,0
13.13,29.64,84.53,51.76,3.22,9.97,0
0.17,30.43,81.77,53.63,-2.48,6.81,0
23.22,28.61,93.44,15.37,7.53,5.11,0
5.49,33.86,82.98,25.23,1.4,5.48,0
0.62,33.92,99.87,50.08,0.07,16.58,0
13.31,31.68,60.91,46.26,5.34,14.22,0
7.6,32.82,89.98,48.83,2.37,14.6,0
54.63,28.94,81.86,31.1,15.96,16.01,1
11.79,32.71,81.48,54.69,4.11,15.76,0
4.83,28.31,59.55,19.56,2.51,23.53,0
18.54,30.01,87.14,9.4,5.86,19.9,0
4.75,28.63,94.02,42.52,2.11,14.96,0
35.19,27.71,53.11,32.36,10.41,12.44,0
7.04,26.55,77.53,51.28,2.03,11.91,0
11.97,32.34,63.53,4.87,3.7,13.51,0
0.78,36.55,99.37,50.62,-0.52,19.3,0
8.33,35.86,68.73,17.6,1.93,14.08,0
26.79,23.72,53.7,39.29,9.41,15.35,0
24.57,36.45,62.91,2.41,9.38,13.82,0
3.81,28.41,79.23,36.57,2.74,17.22,0
3.84,33.0,44.57,43.04,-0.17,17.12,0
25.5,25.47,76.22,22.13,6.23,13.08,0
39.97,30.71,95.87,12.92,10.8,14.36,0
1.5,31.57,91.02,32.26,0.59,15.49,0
8.97,22.58,44.06,49.99,-0.12,10.19,0
6.17,33.04,99.6,19.41,1.26,18.09,0
30.68,36.73,81.92,15.15,10.61,9.31,0
1.31,29.13,49.74,16.74,1.37,9.19,0
3.56,36.8,40.74,56.95,0.56,13.86,0
20.94,29.05,50.28,21.56,5.85,8.47,0
0.79,34.25,90.29,0.22,0.8,9.65,0
10.17,18.91,41.3,46.9,3.99,7.09,0
8.75,42.09,53.99,41.96,2.09,6.73,0
6.11,37.48,85.44,7.71,1.6,10.17,0
7.53,28.58,75.17,59.09,1.69,10.31,0
11.32,20.14,86.96,36.48,2.07,12.36,0
2.64,31.44,84.77,30.05,0.57,13.06,0
12.73,22.78,43.04,22.93,3.52,13.01,0
24.55,32.22,93.55,53.92,6.11,8.62,0
21.42,32.06,53.62,14.64,7.07,10.36,0
2.51,25.29,73.2,17.15,1.24,8.86,0
2.42,35.6,78.66,7.34,1.42,7.25,0
4.68,34.03,50.12,45.55,0.64,9.78,0
6.72,34.88,98.57,35.73,0.03,8.34,0
7.88,30.04,69.29,36.54,2.83,4.97,0
17.08,22.92,43.46,13.11,4.46,6.04,0
0.88,34.89,96.24,39.07,-0.63,6.07,0
0.53,28.65,75.18,45.93,-1.1,7.87,0
7.46,23.05,81.95,21.47,1.96,10.45,0
17.92,36.76,71.51,48.08,6.95,8.71,0
3.22,40.5,90.08,20.93,0.46,12.75,0
15.39,29.79,41.99,45.49,3.53,15.19,0
4.51,40.8,56.1,2.02,2.01,14.82,0
32.58,30.46,68.18,33.07,9.95,15.71,0
33.91,28.1,44.6,58.17,8.05,16.42,0
5.29,26.85,82.35,58.87,2.25,12.84,0
3.92,38.19,63.62,16.91,3.3,14.08,0
7.95,26.1,56.36,26.48,-0.22,16.36,0
4.13,33.68,40.2,3.78,0.0,10.86,0
16.74,27.2,83.19,52.4,2.17,16.04,0
26.24,27.7,90.03,34.11,7.8,14.8,0
16.77,35.15,63.7,23.11,6.02,12.2,0
26.09,28.1,73.85,6.77,7.93,19.8,0
7.59,27.98,53.66,56.81,3.67,15.39,0
2.55,35.66,77.33,31.81,1.6,12.36,0
20.09,37.99,40.73,16.98,7.73,9.28,0
6.71,33.22,69.32,21.01,3.17,5.94,0
16.69,26.73,78.65,16.24,4.6,17.2,0
4.73,27.45,95.09,36.11,1.49,21.79,0
1.27,30.4,62.88,55.8,-0.49,23.46,0
73.56,31.6,85.91,51.4,21.84,34.67,1
2.55,25.06,75.86,27.62,0.83,32.52,0
66.88,33.62,95.62,49.59,19.98,32.05,1
56.77,30.43,63.9,25.39,18.37,35.13,0
23.68,21.42,59.15,15.14,6.78,27.31,0
16.16,25.36,93.23,59.0,3.91,28.53,0
12.93,27.48,42.95,18.23,3.01,20.27,0
30.16,29.64,48.18,19.42,9.7,12.19,0
5.13,39.45,44.94,59.38,0.13,16.78,0
9.46,31.19,90.59,8.04,2.64,13.06,0
14.49,25.8,40.64,45.63,5.67,10.28,0
7.94,31.1,91.7,56.15,2.68,9.57,0
8.37,28.24,67.08,30.71,2.44,10.79,0
6.01,31.62,40.24,0.15,1.77,6.25,0
12.46,32.9,64.1,22.5,2.71,21.28,0
28.51,36.05,51.21,6.69,7.7,17.11,0
3.38,29.88,77.46,24.97,0.82,18.07,0
40.87,38.19,80.76,47.4,12.53,16.26,1
17.52,34.54,69.25,26.32,6.21,18.6,0
26.0,26.46,42.43,25.92,7.89,20.86,0
12.19,41.05,79.37,33.41,5.01,23.73,0
22.68,31.63,90.52,34.9,8.41,16.48,0
0.24,25.82,83.22,51.38,0.87,14.97,0
25.59,38.26,89.8,18.5,8.9,26.84,0
0.61,40.39,52.03,49.3,-0.81,23.73,0
33.1,29.83,93.33,33.96,8.78,21.4,0
72.36,27.48,59.33,18.03,22.22,24.06,0
5.22,29.14,40.8,17.71,0.23,17.12,0
3.54,33.57,90.6,21.67,0.77,21.95,0
21.75,36.39,96.51,37.36,7.29,18.83,0
4.38,32.85,79.33,13.85,2.73,11.09,0
30.1,30.51,53.89,55.22,8.78,14.59,0
1.63,37.49,55.1,34.49,-0.16,18.9,0
2.02,28.44,68.0,55.2,0.93,19.81,0
58.06,35.15,93.87,2.78,16.34,21.96,1
16.81,28.56,48.98,20.56,4.87,19.84,0
28.15,32.16,89.56,1.37,8.44,18.18,0
5.88,29.43,57.48,16.34,1.74,24.78,0
16.93,29.72,88.52,51.72,5.17,13.73,0
13.53,28.11,95.22,2.2,3.22,17.67,0
13.86,36.72,65.65,26.17,3.43,11.57,0
17.21,26.34,61.9,7.05,4.42,12.85,0
12.85,26.3,88.13,25.01,2.23,13.69,0
8.41,40.6,71.77,50.33,2.86,12.25,0
4.84,34.89,81.07,37.38,2.35,13.75,0
21.95,18.07,77.37,44.21,7.38,11.29,0
3.85,27.17,49.17,20.95,0.89,12.35,0
17.68,20.94,90.69,56.66,4.49,13.45,0
3.99,25.25,51.75,42.56,1.94,9.83,0
14.73,14.31,95.94,25.31,5.06,9.9,0
20.62,29.32,55.03,25.59,6.4,7.98,0
3.7,24.29,84.03,55.12,2.85,6.36,0
0.93,30.3,57.08,34.58,0.25,11.49,0
2.11,21.87,59.07,42.38,0.37,10.43,0
13.97,30.41,58.6,25.02,3.79,10.45,0
28.4,27.93,84.87,13.42,6.96,12.43,0
0.69,37.51,73.41,43.41,0.87,14.2,0
19.87,37.06,92.98,36.47,5.86,17.62,0
6.26,33.93,58.44,30.08,2.39,16.85,0
9.77,28.37,81.52,37.44,4.77,13.29,0
39.65,39.93,85.18,12.5,11.5,14.56,0
6.05,22.23,49.09,47.64,-0.52,11.35,0
9.39,22.98,64.04,56.89,3.3,10.01,0
0.21,29.58,68.97,53.47,0.23,13.09,0
1.28,41.27,61.34,19.29,-0.35,4.17,0
4.49,28.99,59.33,24.36,1.74,8.49,0
0.42,29.08,81.19,48.5,0.91,3.24,0
14.97,22.79,52.95,35.71,3.54,7.95,0
8.34,34.73,82.56,32.87,2.2,9.77,0
11.92,34.77,96.1,55.6,5.05,4.78,0
2.88,33.95,73.91,32.16,0.14,16.01,0
5.26,26.85,76.69,30.9,1.65,15.14,0
16.35,26.47,44.14,2.52,2.28,17.76,0
50.42,23.53,91.87,4.17,13.64,18.15,1
0.78,30.42,57.13,0.45,0.39,19.03,0
33.16,24.6,76.9,54.79,11.18,17.31,0
12.9,24.11,98.75,24.5,2.51,22.05,0
12.45,27.88,75.73,28.11,3.81,9.31,0
10.41,27.55,83.48,50.72,2.75,13.04,0
1.08,27.31,66.72,36.55,1.28,7.03,0
1.41,32.33,43.62,36.57,-0.79,7.27,0
13.78,30.4,87.86,17.79,4.56,9.31,0
6.25,28.56,42.1,50.03,1.22,7.11,0
37.38,30.92,82.04,9.95,11.44,14.72,0
7.83,25.04,41.38,3.19,2.42,11.87,0
2.32,30.53,91.74,11.5,0.44,11.68,0
18.81,30.75,49.46,16.06,6.12,12.26,0
5.21,22.48,70.86,16.94,1.61,14.17,0
11.18,34.98,75.83,40.23,3.22,14.8,0
17.95,25.59,67.45,13.07,5.03,20.3,0
34.58,30.45,60.45,40.6,10.45,18.67,0
23.57,35.82,68.07,5.47,7.29,22.43,0
16.92,34.63,58.68,8.83,4.09,24.43,0
17.07,30.17,66.29,30.53,4.77,20.18,0
43.76,28.19,61.53,55.31,12.07,15.95,0
5.26,34.74,73.97,51.57,1.54,10.14,0
0.02,33.37,54.28,58.13,-0.59,12.83,0
4.76,26.91,99.32,39.03,2.2,13.33,0
3.69,26.03,70.05,40.55,1.78,11.03,0
16.26,19.64,51.65,37.5,3.96,6.14,0
15.07,30.77,68.62,37.37,4.52,15.0,0
13.5,29.59,91.98,8.83,4.69,11.71,0
0.25,35.68,41.31,32.62,-0.1,9.38,0
19.57,31.8,80.77,23.16,5.14,10.15,0
5.86,36.67,72.88,26.55,0.67,13.43,0
16.41,26.51,50.17,31.42,5.78,11.45,0
12.2,35.69,89.05,7.7,4.56,9.18,0
6.29,27.36,62.13,21.57,1.68,10.46,0
2.17,33.89,57.63,3.81,1.42,12.36,0
1.49,22.71,89.69,58.78,-2.52,17.24,0
26.71,31.18,78.31,7.11,9.34,11.11,0
37.59,20.08,93.9,15.51,11.12,14.98,0
15.74,28.66,77.79,53.48,4.86,18.48,0
1.64,32.2,84.45,28.96,0.17,18.91,0
7.71,27.4,90.19,8.14,3.71,17.2,0
19.58,24.75,43.28,23.05,4.81,13.59,0
22.7,34.23,86.56,6.95,8.28,10.85,0
1.89,29.48,76.82,12.01,0.96,10.67,0
0.0,27.55,44.17,3.12,0.62,10.42,0
18.68,30.21,70.51,26.29,5.27,6.3,0
6.61,43.18,44.95,48.4,0.68,4.67,0
4.41,35.77,84.16,35.16,2.25,10.9,0
0.19,35.81,72.79,36.38,0.37,16.46,0
11.66,32.18,97.21,12.04,4.86,16.57,0
28.57,30.83,50.99,20.63,8.38,13.53,0
47.42,18.02,76.36,50.71,13.81,15.89,0
12.51,26.61,52.69,5.27,5.14,19.81,0
10.84,27.6,76.84,51.48,5.16,14.87,0
1.33,20.63,83.36,29.02,0.41,15.07,0
11.94,24.21,83.34,50.23,2.83,5.6,0
7.17,20.1,88.9,19.08,2.96,5.5,0
14.01,29.81,91.21,20.33,3.95,8.4,0
7.38,34.09,44.64,45.1,2.81,6.78,0
4.12,35.53,60.6,47.1,0.98,9.56,0
1.5,32.07,81.23,13.78,2.01,6.17,0
5.67,25.18,69.92,58.37,1.0,13.73,0
1.52,20.34,51.44,5.07,0.94,10.72,0
2.92,21.22,73.16,4.11,0.39,13.14,0
65.54,23.66,64.45,35.73,19.38,16.66,0
8.81,25.56,63.4,43.36,2.23,26.8,0
11.39,29.2,88.59,57.65,4.15,31.91,0
31.03,24.93,64.46,24.3,10.23,35.48,0
81.29,31.69,41.59,1.52,24.94,26.04,1
13.11,28.84,43.48,36.17,3.82,23.11,0
25.11,30.05,91.37,17.38,7.67,24.9,0
5.94,35.7,97.64,25.98,2.68,18.37,0
5.47,24.1,81.3,29.31,2.57,15.69,0
7.73,32.09,61.86,3.87,-0.37,9.39,0
16.74,29.93,96.32,29.16,4.75,6.46,0
17.19,28.33,79.77,25.58,4.93,10.23,0
5.68,34.43,90.66,42.75,2.37,9.92,0
2.14,34.4,85.95,38.74,0.58,10.11,0
15.01,25.27,62.75,11.11,5.22,8.18,0
2.06,29.09,68.72,12.37,-0.46,12.79,0
12.96,31.41,51.17,15.06,4.15,9.34,0
17.73,28.63,57.52,10.74,6.22,13.86,0
18.09,32.93,86.69,39.43,3.95,15.95,0
21.0,31.41,93.64,59.67,8.81,16.15,0
30.94,39.16,83.47,39.13,10.47,21.34,0
10.4,22.35,67.91,36.4,3.12,14.45,0
19.65,29.39,45.19,24.6,5.07,17.39,0
14.48,25.46,43.42,18.75,4.17,14.07,0
3.1,33.02,62.46,54.66,1.01,11.3,0
0.39,21.91,67.83,58.14,0.56,13.18,0
5.02,31.73,76.55,29.81,3.01,10.82,0
8.78,26.85,40.39,17.41,2.16,7.03,0
14.4,26.33,99.38,46.21,4.88,8.7,0
28.45,22.77,61.84,7.95,7.24,14.81,0
3.28,27.67,90.89,45.94,0.57,14.05,0
2.01,35.42,72.1,49.14,0.98,15.91,0
49.65,29.87,47.83,7.49,15.59,14.82,0
1.72,33.14,87.85,58.61,-0.24,11.54,0
9.77,38.32,82.59,59.13,2.49,12.28,0
13.21,31.32,71.65,56.2,5.42,13.71,0
11.69,27.21,70.87,29.76,4.67,7.67,0
1.35,32.34,45.25,14.76,0.61,4.19,0
0.88,27.28,79.35,34.92,-1.97,7.08,0
1.67,27.48,94.67,25.2,3.01,6.09,0
13.21,22.4,45.59,12.36,3.94,4.51,0
11.79,34.63,55.81,25.42,3.22,10.12,0
3.99,28.07,94.14,39.83,0.68,10.62,0
15.23,30.91,57.06,4.25,4.95,12.6,0
25.73,24.82,79.24,20.01,8.1,12.33,0
0.64,32.18,72.09,1.07,1.14,9.36,0
10.34,26.19,75.78,44.97,2.18,15.36,0
17.53,29.29,64.95,38.44,4.95,12.86,0
4.36,34.39,58.0,3.76,3.34,13.52,0
5.52,33.95,42.91,57.88,1.88,17.89,0
14.26,29.89,84.66,1.36,4.11,16.77,0
34.23,21.16,84.77,35.4,9.33,19.15,0
24.91,44.96,80.24,46.58,7.98,17.04,0
13.12,38.73,78.62,47.27,4.97,18.34,0
19.65,33.61,54.62,2.06,6.77,18.91,0
6.81,26.23,41.34,54.38,1.78,16.36,0
15.37,29.43,88.52,55.11,4.97,15.26,0
9.42,27.28,69.47,33.68,4.5,13.29,0
3.16,36.32,58.41,28.92,2.02,11.28,0
18.15,31.31,46.12,2.69,4.66,15.86,0
12.19,26.08,43.76,33.72,1.11,14.29,0
6.66,27.65,60.93,24.56,2.3,14.39,0
36.34,35.61,88.28,46.37,11.7,10.99,0
0.32,38.0,95.12,24.23,-0.99,14.62,0
5.69,37.64,93.81,41.01,1.7,13.53,0
0.88,33.79,95.2,6.08,-0.0,14.05,0
21.82,28.74,94.46,7.98,6.65,12.74,0
18.17,13.79,71.63,8.38,4.9,12.5,0
6.04,31.49,53.16,2.73,3.1,15.05,0
16.89,29.99,87.88,32.48,5.21,13.61,0
7.56,30.7,52.82,47.64,1.39,15.41,0
21.17,30.27,56.03,36.62,7.27,17.06,0
9.08,23.37,54.0,34.5,1.46,15.67,0
7.97,32.79,70.9,40.84,3.68,15.49,0
40.94,33.16,59.31,20.38,13.27,19.26,0
4.33,33.41,49.25,21.72,2.69,16.19,0
1.93,34.73,67.19,18.86,0.42,16.64,0
13.18,33.02,92.43,42.73,3.46,22.62,0
52.26,27.95,74.23,9.7,15.76,13.14,0
7.12,29.65,92.7,0.78,2.05,13.56,0
0.96,30.46,51.75,35.77,-0.36,13.05,0
6.22,30.54,50.02,56.54,1.31,16.11,0
10.58,34.99,74.53,36.56,2.81,24.52,0
2.65,33.22,67.8,46.98,-0.38,18.24,0
16.1,40.39,79.61,40.37,5.51,20.17,0
91.45,41.03,87.68,29.85,27.38,19.88,1
9.02,30.4,85.08,43.1,2.4,20.79,0
6.57,10.82,96.54,49.45,0.86,26.0,0
7.68,36.18,63.9,13.48,1.14,25.64,0
1.83,27.3,52.38,20.17,2.49,11.92,0
32.22,25.99,73.05,13.42,9.04,16.45,0
8.04,28.01,46.64,27.13,3.02,10.57,0
7.35,27.77,57.33,53.1,2.37,11.19,0
16.17,33.06,52.47,20.71,2.08,15.67,0
8.75,22.2,63.79,22.47,4.42,11.98,0
15.67,24.61,46.67,51.62,5.39,13.88,0
0.95,31.72,41.91,30.92,-0.48,17.19,0
25.21,33.11,79.41,32.13,7.53,22.65,0
42.33,33.21,76.61,51.65,11.55,19.95,0
15.69,26.06,82.5,29.43,6.53,18.36,0
46.37,25.11,79.62,40.89,13.0,21.82,0
2.46,27.47,46.86,5.14,0.22,18.37,0
9.73,31.2,57.46,10.72,2.19,16.82,0
